     Consumo    CC		CV	    Peso	      Acel		Ano		Origen      Cilindros
      13	    5211	     135	    1276	      15	      79	       1	       8
      14	    4998	     130	    1280	      15	      79	       1	       8
      10	    5735	     125	    1300	      17	      79	       1	       8
      13	    5899	     150	    1313	      13	      79	       1	       8
      14	    5752	     138	    1318	      13	      79	       1	       8
      15	    5752	     142	    1351	      14	      79	       1	       8
      14	    5735	     155	    1453	      15	      79	       1	       8
       7	    1606	      70	     706	      16	      80	       1	       4
       8	    2474	      90	     892	      17	      80	       1	       4
       8	    2556	     105	     933	      14	      80	       1	       4
       9	    2294	      88	     956	      18	      80	       1	       4
      10	    2294		NA	     968	      14	      80	       1	       4
      10	    2474	      90	    1001	      20	      80	       1	       4
      12	    3687	      90	    1127	      19	      80	       1	       6
       6	    1409	      64	     625	      16	      81	       1	       4
       7	    1606	      65	     681	      16	      81	       1	       4
       7	    1721	      63	     738	      15	      81	       1	       4
       8	    1606	      65	     793	      21	      81	       1	       4
       8	    2212	      84	     795	      13	      81	       1	       4
       9	    2212	      84	     830	      16	      81	       1	       4
       9	    2556	      92	     873	      14	      81	       1	       4
       9	    2474	      84	     878	      16	      81	       1	       4
      10	    2835	     110	     908	      13	      81	       1	       6
      12	    3277	      88	    1020	      17	      81	       1	       6
      11	    3785	     110	    1138	      16	      81	       1	       6
      13	    3687	      85	    1155	      17	      81	       1	       6
       9	    5735	     105	    1241	      19	      81	       1	       8
       6	    1721	      63	     708	      15	      82	       1	       4
       7	    1606	      70	     708	      17	      82	       1	       4
       7	    2212	      84	     765	      12	      82	       1	       4
       7	    2212	      84	     790	      13	      82	       1	       4
       7	    1835	      88	     798	      18	      82	       1	       4
       8	    2212	      84	     841	      16	      82	       1	       4
       8	    1835	      85	     858	      16	      82	       1	       4
       9	    2556	      92	     861	      15	      82	       1	       4
       8	    1835	      88	     868	      20	      82	       1	       4
       8	    1966	      79	     875	      19	      82	       1	       4
       9	    1835	      88	     880	      19	      82	       1	       4
       8	    1950	      82	     906	      19	      82	       1	       4
       9	    2474	      90	     911	      18	      82	       1	       4
       9	    2294	      86	     930	      16	      82	       1	       4
      11	    3802	     112	     945	      15	      82	       1	       6
      10	    2294	      92	     955	      16	      82	       1	       4
       9	    2966	     110	     981	      16	      82	       1	       6
       9	    2474	      90	     983	      17	      82	       1	       4
       6	    4293	      85	    1005	      17	      82	       1	       6
       9	    1590	      46	     611	      21	      70	       2	       4
       9	    1983	     113	     744	      13	      70	       2	       4
       9	    1704	      95	     791	      18	      70	       2	       4
      10	    1753	      90	     810	      15	      70	       2	       4
       9	    1803	      87	     890	      18	      70	       2	       4
       9	    1590	      60	     611	      19	      71	       2	       4
       8	    1442	      76	     688	      15	      71	       2	       4
       8	    1295	      70	     691	      20	      71	       2	       4
       8	    1901	      90	     707	      14	      71	       2	       4
       9	    1573	      69	     729	      18	      72	       2	       4
      10	    1590	      54	     751	      24	      72	       2	       4
      11	    1983	      76	     837	      18	      72	       2	       4
      13	    1983	     112	     977	      15	      72	       2	       4
      11	    1966	      87	     993	      20	      72	       2	       4
       8	    1114	      49	     622	      20	      73	       2	       4
       9	    1590	      46	     650	      21	      73	       2	       4
      10	    1901	      75	     719	      16	      73	       2	       4
       9	    1606	      90	     755	      16	      73	       2	       4
      12	    1868	      91	     860	      14	      73	       2	       4
      10	    1983	     110	     886	      14	      73	       2	       4
      12	    1983	     112	     956	      16	      73	       2	       4
       9	    1295	      67	     654	      16	      74	       2	       4
       8	    1295	      67	     666	      16	      74	       2	       4
      10	    1475	      75	     702	      16	      74	       2	       4
       8	    1606	      83	     739	      17	      74	       2	       4
       9	    1901	      75	     748	      14	      74	       2	       4
       9	    1590	      78	     766	      15	      74	       2	       4
       8	    1475	      70	     645	      14	      75	       2	       4
       9	    1475	      71	     741	      17	      75	       2	       4
       9	    1983	     115	     890	      14	      75	       2	       4
      10	    1885	      95	     898	      15	      75	       2	       4
      11	    1983	      98	     981	      15	      75	       2	       4
      10	    1966	      88	     985	      17	      75	       2	       4
       8	    1590	      71	     608	      12	      76	       2	       4
       8	    1475	      70	     645	      14	      76	       2	       4
       9	    1655	      83	     734	      15	      76	       2	       4
       9	    1901	      81	     740	      17	      76	       2	       4
       8	    1753	      86	     821	      16	      76	       2	       4
      12	    2130	     102	    1050	      16	      76	       2	       4
      12	    1966	      88	    1090	      22	      76	       2	       4
      14	    2753	     120	    1273	      17	      76	       2	       6
       7	    1295	      58	     608	      19	      77	       2	       4
       8	    1590	      78	     646	      15	      77	       2	       4
       8	    1590	      78	     730	      14	      77	       2	       4
      11	    1983	     110	     866	      13	      77	       2	       4
       5	    1475	      48	     661	      22	      78	       2	       4
       7	    1458	      71	     663	      15	      78	       2	       4
      11	    1983	     115	     931	      16	      78	       2	       4
      12	    2147	     103	     943	      16	      78	       2	       5
      14	    2671	     125	    1046	      14	      78	       2	       6
      15	    2671	     133	    1136	      16	      78	       2	       6
       7	    1458	      71	     641	      14	      79	       2	       4
       6	    1491	      69	     710	      15	      79	       2	       4
       9	    2311	      71	    1063	      25	      79	       2	       4
       9	    2999	      77	    1176	      20	      79	       2	       5
       8	    1458	      62	     615	      15	      80	       2	       4
       5	    1475	      48	     695	      22	      80	       2	       4
       6	    1606	      76	     714	      15	      80	       2	       4
       7	    1590	      78	     729	      16	      80	       2	       4
       5	    1475	      48	     778	      24	      80	       2	       4
       7	    1999	      88	     833	      15	      80	       2	       4
       6	    1983	      67	     983	      20	      80	       2	       5
       8	    2393	      67	    1083	      22	      80	       2	       4
       7	    1721	      74	     730	      14	      81	       2	       4
       8	    2376	      76	    1053	      20	      81	       2	       6
       8	    2311	      80	    1076	      20	      81	       2	       4
       7	    1721	      74	     660	      15	      82	       2	       4
       5	    1590	      52	     710	      25	      82	       2	       4
       9	    1590	      88	     710	      15	      70	       3	       4
      10	    1852	      95	     790	      15	      70	       3	       4
       7	    1180	      69	     537	      18	      71	       3	       4
       8	    1163	      65	     591	      19	      71	       3	       4
       9	    1590	      88	     710	      15	      71	       3	       4
       9	    1852	      95	     742	      14	      71	       3	       4
       9	    1590	      88	     700	      17	      72	       3	       4
      10	    1852	      95	     759	      16	      72	       3	       4
       8	    1590	      92	     762	      17	      72	       3	       4
      12	    1147	      97	     776	      14	      72	       3	       3
      10	    1966	      97	     835	      15	      72	       3	       4
      13	    1147	      90	     708	      14	      73	       3	       3
      12	    1590	      88	     759	      19	      73	       3	       4
      11	    1770	      94	     793	      17	      73	       3	       4
      12	    2556	     122	     935	      14	      73	       3	       6
       8	    1245	      52	     549	      17	      74	       3	       4
       7	    1163	      65	     612	      21	      74	       3	       4
       8	    1295	      67	     650	      19	      74	       3	       4
       7	    1360	      61	     667	      19	      74	       3	       4
       9	    1770	      93	     797	      16	      74	       3	       4
      10	    1966	      97	     829	      15	      74	       3	       4
       7	    1491	      53	     598	      18	      75	       3	       4
       8	    1590	      75	     723	      16	      75	       3	       4
      10	    1950	      97	     848	      17	      75	       3	       4
      10	    2196	      96	     900	      14	      75	       3	       4
       7	    1491	      53	     598	      17	      76	       3	       4
       7	    1393	      70	     663	      17	      76	       3	       4
       8	    1590	      75	     718	      16	      76	       3	       4
      12	    2556	     108	     976	      16	      76	       3	       6
       7	    1393	      70	     648	      17	      77	       3	       4
       8	    1590	      67	     661	      16	      77	       3	       4
       7	    1606	      68	     681	      19	      77	       3	       4
       9	    1590	      75	     755	      18	      77	       3	       4
      11	    1311	     110	     906	      14	      77	       3	       3
      11	    2393	      97	     938	      15	      77	       3	       6
       7	    1491	      60	     600	      16	      78	       3	       4
       7	    1278	      52	     661	      19	      78	       3	       4
       6	    1393	      70	     690	      19	      78	       3	       4
       8	    1606	      68	     711	      17	      78	       3	       4
       9	    1950	      97	     766	      15	      78	       3	       4
      10	    1950	      97	     801	      15	      78	       3	       4
      11	    2196	      95	     838	      15	      78	       3	       4
       9	    2196	      95	     853	      14	      78	       3	       4
       7	    1409	      65	     658	      15	      79	       3	       4
       7	    1393	      65	     673	      19	      79	       3	       4
       5	    1491	      67	     616	      14	      80	       3	       4
       6	    1458	      60	     656	      19	      80	       3	       4
       6	    1409	      65	     673	      16	      80	       3	       4
       5	    1409	      65	     703	      18	      80	       3	       4
       6	    1393	      65	     703	      19	      80	       3	       4
       7	    1590	      67	     715	      18	      80	       3	       4
       7	    1770	      75	     755	      15	      80	       3	       4
       7	    1753	      72	     763	      17	      80	       3	       4
      10	    1147	     100	     806	      13	      80	       3	       3
       6	    1950	      92	     811	      15	      80	       3	       4
       8	    1966	      75	     847	      18	      80	       3	       4
       8	    2196	      90	     903	      16	      80	       3	       4
       7	    2753	     132	     970	      11	      80	       3	       6
       6	    1295	      58	     585	      17	      81	       3	       4
       7	    1327	      60	     586	      16	      81	       3	       4
       6	    1393	      65	     658	      19	      81	       3	       4
       7	    1491	      68	     661	      16	      81	       3	       4
       6	    1458	      62	     683	      17	      81	       3	       4
       7	    1590	      67	     688	      18	      81	       3	       4
       7	    1753	      75	     736	      14	      81	       3	       4
       7	    1770	      75	     783	      17	      81	       3	       4
       7	    1950	     100	     871	      15	      81	       3	       4
       7	    1966	      74	     878	      18	      81	       3	       4
       9	    2753	     116	     966	      13	      81	       3	       6
      10	    2393	     120	     976	      14	      81	       3	       6
       6	    1491	      67	     655	      15	      82	       3	       4
       7	    1491	      67	     655	      16	      82	       3	       4
       8	    1491	      68	     656	      18	      82	       3	       4
       6	    1491	      67	     665	      16	      82	       3	       4
       6	    1491	      68	     675	      18	      82	       3	       4
       7	    1966	      88	     720	      15	      82	       3	       4
       7	    1753	      75	     735	      15	      82	       3	       4
       7	    1770	      70	     748	      17	      82	       3	       4
       7	    2360	      96	     888	      14	      82	       3	       4
